RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F605,5,2020,8,18,1358,-9,30,D,55.8913,6.5813,55.9301,6.5865,40F6,40,V,40F605,1,1,R,-9.0000,F,8,4385,175,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,359,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,1,180,0.3000,19.2,14.7,34.34,34.30,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F144,44,2020,9,1,1633,-9,30,D,55.6648,1.9040,55.6628,1.8510,40F1,74,V,40F144,1,1,R,-9.0000,F,8,3370,280,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,264,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,2,359,0.0000,15.8,7.6,34.62,34.79,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F309,9,2020,8,19,1248,-9,30,D,55.6966,3.5755,55.6646,3.6006,40F3,46,V,40F309,1,1,R,-9.0000,F,8,3919,200,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,154,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,2,180,0.3000,17.8,10.4,34.68,34.70,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F403,3,2020,8,18,0758,-9,30,D,55.7046,4.6945,55.7190,4.6360,40F4,40,V,40F403,1,1,R,-9.0000,F,8,4009,180,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,297,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,359,1,359,0.0000,17.3,13.9,35.06,34.88,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F232,32,2020,8,24,1648,-9,30,D,55.7053,2.5625,55.6731,2.5223,40F2,78,V,40F232,1,1,R,-9.0000,F,8,4369,310,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,215,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,315,2,315,0.5000,16.8,7.6,34.70,34.88,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F402,2,2020,8,18,0531,-9,30,D,55.3945,4.3701,55.3965,4.4345,39F4,44,V,39F402,1,1,R,-9.0000,F,8,4084,180,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,86,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,359,1,359,0.0000,18.4,9.7,34.77,34.84,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F310,10,2020,8,19,1442,-9,30,D,55.4095,3.5675,55.3778,3.5930,39F3,31,V,39F310,1,1,R,-9.0000,F,8,3836,135,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,153,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,7,180,0.5000,18.0,15.6,34.71,34.72,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39E965,65,2020,9,7,0816,-9,30,D,55.4111,-0.4810,55.3910,-0.4235,39E9,68,V,39E965,1,1,R,-9.0000,F,8,4421,240,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,107,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,203,9,203,1.0000,14.2,8.5,34.53,34.62,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F143,43,2020,9,1,1340,-9,30,D,55.2443,1.6691,55.2335,1.6098,39F1,40,V,39F143,1,1,R,-9.0000,F,8,3977,125,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,251,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,2,359,0.0000,15.7,15.4,34.49,34.49,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F242,42,2020,9,1,1107,-9,30,D,55.1188,2.4083,55.1525,2.4001,39F2,32,V,39F242,1,1,R,-9.0000,F,8,3810,125,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,349,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,0,2,0,0.5000,16.4,16.3,34.56,34.57,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,GB,74E9,BT4A,-9,,-9,69,48,2015,7,23,0953,-9,30,D,50.7708,1.5467,50.8012,1.5677,30F1,19,V,,1,1,R,,FM,,3750,63,,,,,,,,,,20,4.0000,,182,1.3000,,,290,10,0,0.0000,18.3,18.1,34.37,34.42,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,56,62,2015,7,25,0518,-9,20,D,50.7683,-0.2087,50.7763,-0.1753,30E9,17,V,,1,1,R,,FM,,2485,56,,,,,,,,,,104,4.0000,,259,0.5000,,,340,28,0,0.0000,18.0,17.9,35.16,35.18,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,61,68,2015,7,25,1437,-9,30,D,50.7673,0.5848,50.7557,0.5365,30F0,21,V,,1,1,R,,FM,,3631,70,,,,,,,,,,249,3.9000,,63,1.0000,,,270,20,270,2.0000,16.6,16.4,35.16,35.15,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,59,64,2015,7,25,0712,-9,30,D,50.7648,-0.0282,50.7560,0.0223,30E9,19,V,,1,1,R,,FM,,3628,67,,,,,,,,,,102,3.9000,,284,0.5000,,,340,28,0,0.0000,17.8,17.7,35.14,35.15,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,57,63,2015,7,25,0611,-9,30,D,50.7590,-0.1195,50.7527,-0.0688,30E9,18,V,,1,1,R,,FM,,3672,60,,,,,,,,,,99,4.0000,,280,0.5000,,,340,28,,,17.7,17.6,35.17,35.17,,,,,,,,-9,,
