"country_waters","subregion","region","ite_id","Survey_id","hal_id","SurveyName","Project_id","Date","sur_policy","Ship","Gear","Country","Originator","Collator","StNo","HaulNo","CoordRefSys","ShootLat","ShootLong","HaulLat","HaulLong","HaulDepth","Distance","GroundSpeed","WingSpread","DoorSpread","WarpLength","LTREF","PARAM","LTSZC","LTSRC","TYPPL","LTPRP","UnitWgt","LT_Weigth","UnitItem","LT_Items","Shot_timestamp","HaulDur","local_cdi_id"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430509,136350,337729,"FR4862014000085",9590,"2014-06-11 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",40,4326,"42.58867","3.81783","42.5625","3.878","641",5741,NULL,"21.3",NULL,NULL,"MEDITS","L1g",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",4,"2014-06-11 09:43:00+02",60,"2000337729"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430959,136350,337729,"FR4862014000085",9590,"2014-06-11 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",40,4326,"42.58867","3.81783","42.5625","3.878","641",5741,NULL,"21.3",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",22,"2014-06-11 09:43:00+02",60,"2000337729"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429074,136350,337729,"FR4862014000085",9590,"2014-06-11 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",40,4326,"42.58867","3.81783","42.5625","3.878","641",5741,NULL,"21.3",NULL,NULL,"MEDITS","L1f",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",7,"2014-06-11 09:43:00+02",60,"2000337729"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429268,136350,337729,"FR4862014000085",9590,"2014-06-11 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",40,4326,"42.58867","3.81783","42.5625","3.878","641",5741,NULL,"21.3",NULL,NULL,"MEDITS","L9",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2014-06-11 09:43:00+02",60,"2000337729"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430512,136350,337729,"FR4862014000085",9590,"2014-06-11 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",40,4326,"42.58867","3.81783","42.5625","3.878","641",5741,NULL,"21.3",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",3,"2014-06-11 09:43:00+02",60,"2000337729"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430229,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1b",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",2,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429500,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",32,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428809,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1g",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",30,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428650,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1f",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",12,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428404,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1i",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",3,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428334,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429930,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul","534","Items/haul",0,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430426,136358,337737,"FR4862014000086",9590,"2014-06-10 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",37,4326,"42.70533","3.94583","42.666","3.988","550",5593,NULL,"22.7",NULL,NULL,"MEDITS","L8",NULL,"UNK",NULL,NULL,"g/haul","7","Items/haul",1,"2014-06-10 10:02:00+02",60,"2000337737"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430231,136361,337740,"FR4862018000068",9590,"2018-06-08 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G301",46,4326,"42.4915","3.3563","42.4627","3.3565","111",3203,NULL,"18.7",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul","9","Items/haul",6,"2018-06-08 10:39:00+02",30,"2000337740"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430767,136361,337740,"FR4862018000068",9590,"2018-06-08 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G301",46,4326,"42.4915","3.3563","42.4627","3.3565","111",3203,NULL,"18.7",NULL,NULL,"MEDITS","L1g",NULL,"UNK",NULL,NULL,"g/haul","6","Items/haul",2,"2018-06-08 10:39:00+02",30,"2000337740"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429787,136361,337740,"FR4862018000068",9590,"2018-06-08 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G301",46,4326,"42.4915","3.3563","42.4627","3.3565","111",3203,NULL,"18.7",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul","4","Items/haul",4,"2018-06-08 10:39:00+02",30,"2000337740"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429764,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L3",NULL,"UNK",NULL,NULL,"g/haul","250","Items/haul",0,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429675,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L8",NULL,"UNK",NULL,NULL,"g/haul","800","Items/haul",2,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430232,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L3d",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428885,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L4",NULL,"UNK",NULL,NULL,"g/haul","4000","Items/haul",0,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429384,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L5a",NULL,"UNK",NULL,NULL,"g/haul","1000","Items/haul",2,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430960,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L4a",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",7,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428340,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul","350","Items/haul",0,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430494,136365,337744,"FR4862014000087",9590,"2014-06-19 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",69,4326,"42.59483","4.22083","42.54833","4.20333","750",5371,NULL,"23.7",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",7,"2014-06-19 09:49:00+02",60,"2000337744"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429080,136375,337754,"FR4862018000078",9590,"2018-06-08 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G401",47,4326,"42.4813","3.5412","42.4697","3.618","260",6500,NULL,"20.2",NULL,NULL,"MEDITS","L5a",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2018-06-08 14:26:00+02",60,"2000337754"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430731,136385,337764,"FR4862018000079",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G402",43,4326,"42.5963","3.6593","42.5762","3.7317","241",6352,NULL,"21.6",NULL,NULL,"MEDITS","L3f",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",3,"2018-06-07 07:58:00+02",60,"2000337764"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430652,136385,337764,"FR4862018000079",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G402",43,4326,"42.5963","3.6593","42.5762","3.7317","241",6352,NULL,"21.6",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",2,"2018-06-07 07:58:00+02",60,"2000337764"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430663,136385,337764,"FR4862018000079",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G402",43,4326,"42.5963","3.6593","42.5762","3.7317","241",6352,NULL,"21.6",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2018-06-07 07:58:00+02",60,"2000337764"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429676,136385,337764,"FR4862018000079",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G402",43,4326,"42.5963","3.6593","42.5762","3.7317","241",6352,NULL,"21.6",NULL,NULL,"MEDITS","L1b",NULL,"UNK",NULL,NULL,"g/haul","18","Items/haul",1,"2018-06-07 07:58:00+02",60,"2000337764"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430353,136385,337764,"FR4862018000079",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G402",43,4326,"42.5963","3.6593","42.5762","3.7317","241",6352,NULL,"21.6",NULL,NULL,"MEDITS","L5c",NULL,"UNK",NULL,NULL,"g/haul","23","Items/haul",4,"2018-06-07 07:58:00+02",60,"2000337764"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429369,136399,337778,"FR4862012000086",9590,"2012-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",32,4326,"42.517776","3.6363888","42.515835","3.6783333","598",3797,NULL,"21.6",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",7,"2012-06-07 07:53:00+02",45,"2000337778"
"Spain","Western Mediterranean Sea","Mediterranean Sea",431047,136399,337778,"FR4862012000086",9590,"2012-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",32,4326,"42.517776","3.6363888","42.515835","3.6783333","598",3797,NULL,"21.6",NULL,NULL,"MEDITS","L4",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2012-06-07 07:53:00+02",45,"2000337778"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429877,136399,337778,"FR4862012000086",9590,"2012-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",32,4326,"42.517776","3.6363888","42.515835","3.6783333","598",3797,NULL,"21.6",NULL,NULL,"MEDITS","L3",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2012-06-07 07:53:00+02",45,"2000337778"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430976,136400,337779,"FR4862012000087",9590,"2012-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",28,4326,"42.593887","3.823611","42.57028","3.8841667","651",5667,NULL,"21.5",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",10,"2012-06-06 07:48:00+02",60,"2000337779"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430465,136400,337779,"FR4862012000087",9590,"2012-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",28,4326,"42.593887","3.823611","42.57028","3.8841667","651",5667,NULL,"21.5",NULL,NULL,"MEDITS","L5a",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2012-06-06 07:48:00+02",60,"2000337779"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430429,136400,337779,"FR4862012000087",9590,"2012-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",28,4326,"42.593887","3.823611","42.57028","3.8841667","651",5667,NULL,"21.5",NULL,NULL,"MEDITS","L1f",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",2,"2012-06-06 07:48:00+02",60,"2000337779"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429059,136401,337780,"FR4862012000088",9590,"2012-06-05 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",27,4326,"42.70778","3.9541667","42.671944","3.9844444","550",5889,NULL,"24",NULL,NULL,"MEDITS","L1f",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",2,"2012-06-05 16:50:00+02",64,"2000337780"
"Spain","Western Mediterranean Sea","Mediterranean Sea",431079,136401,337780,"FR4862012000088",9590,"2012-06-05 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",27,4326,"42.70778","3.9541667","42.671944","3.9844444","550",5889,NULL,"24",NULL,NULL,"MEDITS","L9",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2012-06-05 16:50:00+02",64,"2000337780"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428480,136401,337780,"FR4862012000088",9590,"2012-06-05 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",27,4326,"42.70778","3.9541667","42.671944","3.9844444","550",5889,NULL,"24",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",39,"2012-06-05 16:50:00+02",64,"2000337780"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430468,136403,337782,"FR4862012000089",9590,"2012-06-24 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",88,4326,"42.59639","4.221667","42.553055","4.2044444","794",5278,NULL,"21.7",NULL,NULL,"MEDITS","L3",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",2,"2012-06-24 10:19:00+02",60,"2000337782"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428804,136403,337782,"FR4862012000089",9590,"2012-06-24 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",88,4326,"42.59639","4.221667","42.553055","4.2044444","794",5278,NULL,"21.7",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",2,"2012-06-24 10:19:00+02",60,"2000337782"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429712,136403,337782,"FR4862012000089",9590,"2012-06-24 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",88,4326,"42.59639","4.221667","42.553055","4.2044444","794",5278,NULL,"21.7",NULL,NULL,"MEDITS","L9",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2012-06-24 10:19:00+02",60,"2000337782"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430129,136403,337782,"FR4862012000089",9590,"2012-06-24 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",88,4326,"42.59639","4.221667","42.553055","4.2044444","794",5278,NULL,"21.7",NULL,NULL,"MEDITS","L4",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",3,"2012-06-24 10:19:00+02",60,"2000337782"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430130,136403,337782,"FR4862012000089",9590,"2012-06-24 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",88,4326,"42.59639","4.221667","42.553055","4.2044444","794",5278,NULL,"21.7",NULL,NULL,"MEDITS","L5a",NULL,"UNK",NULL,NULL,"g/haul",NULL,"Items/haul",1,"2012-06-24 10:19:00+02",60,"2000337782"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428942,136478,337857,"FR4862020000030",9590,"2020-10-13 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G301",20,4326,"42.4663","3.357","42.4928","3.3563","116",2950,NULL,"18.2",NULL,NULL,"MEDITS","L4a","C","UNK",NULL,NULL,"g/haul","153000","Items/haul",1,"2020-10-13 10:55:00+02",30,"2000337857"
"Spain","Western Mediterranean Sea","Mediterranean Sea",431018,136478,337857,"FR4862020000030",9590,"2020-10-13 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G301",20,4326,"42.4663","3.357","42.4928","3.3563","116",2950,NULL,"18.2",NULL,NULL,"MEDITS","L1j","A","UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2020-10-13 10:55:00+02",30,"2000337857"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430037,136490,337869,"FR4862018000081",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G405",41,4326,"42.6828","4.1048","42.6567","4.171","309",6148,NULL,"21.8",NULL,NULL,"MEDITS","L5c",NULL,"UNK",NULL,NULL,"g/haul","9","Items/haul",2,"2018-06-06 10:53:00+02",60,"2000337869"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430251,136490,337869,"FR4862018000081",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G405",41,4326,"42.6828","4.1048","42.6567","4.171","309",6148,NULL,"21.8",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul","15","Items/haul",7,"2018-06-06 10:53:00+02",60,"2000337869"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430075,136490,337869,"FR4862018000081",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G405",41,4326,"42.6828","4.1048","42.6567","4.171","309",6148,NULL,"21.8",NULL,NULL,"MEDITS","L1j",NULL,"UNK",NULL,NULL,"g/haul","2","Items/haul",1,"2018-06-06 10:53:00+02",60,"2000337869"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430568,136497,337876,"FR4862018000086",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",50,4326,"42.7015","3.9485","42.6557","3.9918","603",6204,NULL,"21.1",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul","19","Items/haul",3,"2018-06-09 11:17:00+02",60,"2000337876"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428918,136497,337876,"FR4862018000086",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",50,4326,"42.7015","3.9485","42.6557","3.9918","603",6204,NULL,"21.1",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul","5","Items/haul",2,"2018-06-09 11:17:00+02",60,"2000337876"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428465,136497,337876,"FR4862018000086",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",50,4326,"42.7015","3.9485","42.6557","3.9918","603",6204,NULL,"21.1",NULL,NULL,"MEDITS","L1i",NULL,"UNK",NULL,NULL,"g/haul","10","Items/haul",2,"2018-06-09 11:17:00+02",60,"2000337876"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430885,136497,337876,"FR4862018000086",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G503",50,4326,"42.7015","3.9485","42.6557","3.9918","603",6204,NULL,"21.1",NULL,NULL,"MEDITS","L1f",NULL,"UNK",NULL,NULL,"g/haul","54","Items/haul",1,"2018-06-09 11:17:00+02",60,"2000337876"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430099,136499,337878,"FR4862018000085",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",49,4326,"42.5872","3.8208","42.5627","3.8883","643",6167,NULL,"22.8",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul","24","Items/haul",4,"2018-06-09 07:37:00+02",60,"2000337878"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428763,136499,337878,"FR4862018000085",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",49,4326,"42.5872","3.8208","42.5627","3.8883","643",6167,NULL,"22.8",NULL,NULL,"MEDITS","L1i",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2018-06-09 07:37:00+02",60,"2000337878"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429038,136499,337878,"FR4862018000085",9590,"2018-06-09 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G502",49,4326,"42.5872","3.8208","42.5627","3.8883","643",6167,NULL,"22.8",NULL,NULL,"MEDITS","L5a",NULL,"UNK",NULL,NULL,"g/haul","107","Items/haul",1,"2018-06-09 07:37:00+02",60,"2000337878"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428251,136501,337880,"FR4862018000084",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",44,4326,"42.5288","3.5882","42.508","3.6593","293",6352,NULL,"21",NULL,NULL,"MEDITS","L1i",NULL,"UNK",NULL,NULL,"g/haul","9","Items/haul",3,"2018-06-07 11:08:00+02",59,"2000337880"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429493,136501,337880,"FR4862018000084",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",44,4326,"42.5288","3.5882","42.508","3.6593","293",6352,NULL,"21",NULL,NULL,"MEDITS","L3a",NULL,"UNK",NULL,NULL,"g/haul","22","Items/haul",1,"2018-06-07 11:08:00+02",59,"2000337880"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429410,136501,337880,"FR4862018000084",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",44,4326,"42.5288","3.5882","42.508","3.6593","293",6352,NULL,"21",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul","25","Items/haul",7,"2018-06-07 11:08:00+02",59,"2000337880"
"Spain","Western Mediterranean Sea","Mediterranean Sea",431086,136501,337880,"FR4862018000084",9590,"2018-06-07 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G501",44,4326,"42.5288","3.5882","42.508","3.6593","293",6352,NULL,"21",NULL,NULL,"MEDITS","L1a",NULL,"UNK",NULL,NULL,"g/haul","6","Items/haul",2,"2018-06-07 11:08:00+02",59,"2000337880"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429427,136509,337888,"FR4862018000087",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",42,4326,"42.5827","4.2158","42.5307","4.1983","815",6148,NULL,"20.9",NULL,NULL,"MEDITS","L1e",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2018-06-06 13:53:00+02",60,"2000337888"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430117,136509,337888,"FR4862018000087",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",42,4326,"42.5827","4.2158","42.5307","4.1983","815",6148,NULL,"20.9",NULL,NULL,"MEDITS","L1b",NULL,"UNK",NULL,NULL,"g/haul","56","Items/haul",1,"2018-06-06 13:53:00+02",60,"2000337888"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429681,136509,337888,"FR4862018000087",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",42,4326,"42.5827","4.2158","42.5307","4.1983","815",6148,NULL,"20.9",NULL,NULL,"MEDITS","L1d",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",2,"2018-06-06 13:53:00+02",60,"2000337888"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428332,136509,337888,"FR4862018000087",9590,"2018-06-06 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G504",42,4326,"42.5827","4.2158","42.5307","4.1983","815",6148,NULL,"20.9",NULL,NULL,"MEDITS","L1i",NULL,"UNK",NULL,NULL,"g/haul","1","Items/haul",4,"2018-06-06 13:53:00+02",60,"2000337888"
"Spain","Western Mediterranean Sea","Mediterranean Sea",428750,136547,337926,"FR4862017000070",9590,"2017-06-23 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G302",80,4326,"42.5847","3.5803","42.6113","3.571","117",3074,NULL,"18.1",NULL,NULL,"MEDITS","L1d","A","UNK",NULL,NULL,"g/haul","1","Items/haul",1,"2017-06-23 07:16:00+02",30,"2000337926"
"Spain","Western Mediterranean Sea","Mediterranean Sea",430139,136547,337926,"FR4862017000070",9590,"2017-06-23 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G302",80,4326,"42.5847","3.5803","42.6113","3.571","117",3074,NULL,"18.1",NULL,NULL,"MEDITS","L1i","A","UNK",NULL,NULL,"g/haul","1","Items/haul",2,"2017-06-23 07:16:00+02",30,"2000337926"
"Spain","Western Mediterranean Sea","Mediterranean Sea",429192,136548,337927,"FR4862017000069",9590,"2017-06-18 00:00:00+02","CB","35EU","GOC73","FR",721,721,"G301",70,4326,"42.4545","3.3567","42.4853","3.3568","117",3389,NULL,"19.5",NULL,NULL,"MEDITS","L1f","D","UNK",NULL,NULL,"g/haul","18","Items/haul",1,"2017-06-18 10:09:00+02",33,"2000337927"
